State,Compound,Year,Units,Quantity
Indiana,CLOMAZONE,2007,kg,0.0
Indiana,CLOMAZONE,2008,kg,0.0
Indiana,CLOMAZONE,2009,kg,0.0
Indiana,CLOMAZONE,2010,kg,0.0
Indiana,CLOMAZONE,2011,kg,0.0
Indiana,CLOMAZONE,2012,kg,0.0
Indiana,CLOMAZONE,2013,kg,0.0
Indiana,CLOMAZONE,2014,kg,0.0
Indiana,CLOMAZONE,2015,kg,0.0
Indiana,CLOMAZONE,2016,kg,0.0
Indiana,CLOMAZONE,2017,kg,0.0
Indiana,HALOSULFURON,1993,kg,0.0
Indiana,HALOSULFURON,1995,kg,0.0
Indiana,HALOSULFURON,1996,kg,0.0
Indiana,HALOSULFURON,1997,kg,0.0
Indiana,HALOSULFURON,1998,kg,0.0
Indiana,HALOSULFURON,1999,kg,0.0
Indiana,HALOSULFURON,2000,kg,0.0
Indiana,HALOSULFURON,2001,kg,0.0
Indiana,HALOSULFURON,2002,kg,0.0
Indiana,HALOSULFURON,2003,kg,0.0
Indiana,HALOSULFURON,2004,kg,0.0
Indiana,HALOSULFURON,2005,kg,0.0
Indiana,HALOSULFURON,2006,kg,0.0
Indiana,HALOSULFURON,2007,kg,0.0
Indiana,HALOSULFURON,2008,kg,0.0
Indiana,HALOSULFURON,2009,kg,0.0
Indiana,HALOSULFURON,2010,kg,0.0
Indiana,HALOSULFURON,2011,kg,0.0
Indiana,HALOSULFURON,2012,kg,0.0
Indiana,HALOSULFURON,2013,kg,0.0
Indiana,HALOSULFURON,2014,kg,0.0
Indiana,HALOSULFURON,2015,kg,0.0
Indiana,HALOSULFURON,2016,kg,0.0
Indiana,HALOSULFURON,2017,kg,0.0
Indiana,PENDIMETHALIN,1992,kg,0.0
Indiana,PENDIMETHALIN,1993,kg,0.0
Indiana,PENDIMETHALIN,1994,kg,0.0
Indiana,PENDIMETHALIN,1995,kg,0.0
Indiana,PENDIMETHALIN,1996,kg,0.0
Indiana,PENDIMETHALIN,1997,kg,0.0
Indiana,PENDIMETHALIN,1998,kg,0.0
Indiana,PENDIMETHALIN,1999,kg,0.0
Indiana,PENDIMETHALIN,2000,kg,0.0
Indiana,PENDIMETHALIN,2001,kg,0.0
Indiana,PENDIMETHALIN,2002,kg,0.0
Indiana,PENDIMETHALIN,2003,kg,0.0
Indiana,PENDIMETHALIN,2004,kg,0.0
Indiana,PENDIMETHALIN,2005,kg,0.0
Indiana,PENDIMETHALIN,2006,kg,0.0
Indiana,PENDIMETHALIN,2007,kg,0.0
Indiana,PENDIMETHALIN,2008,kg,0.0
Indiana,PENDIMETHALIN,2009,kg,0.0
Indiana,PENDIMETHALIN,2010,kg,0.0
Indiana,PENDIMETHALIN,2011,kg,0.0
Indiana,PENDIMETHALIN,2012,kg,0.0
Indiana,PENDIMETHALIN,2013,kg,0.0
Indiana,PENDIMETHALIN,2014,kg,0.0
Indiana,PENDIMETHALIN,2015,kg,0.0
Indiana,PENDIMETHALIN,2016,kg,0.0
Indiana,PENDIMETHALIN,2017,kg,0.0
Indiana,TRICLOPYR,1992,kg,0.0
Indiana,TRICLOPYR,1993,kg,0.0
Indiana,TRICLOPYR,1994,kg,0.0
Indiana,TRICLOPYR,1995,kg,0.0
Indiana,TRICLOPYR,1996,kg,0.0
Indiana,TRICLOPYR,1997,kg,0.0
Indiana,TRICLOPYR,1998,kg,0.0
Indiana,TRICLOPYR,1999,kg,0.0
Indiana,TRICLOPYR,2000,kg,0.0
Indiana,TRICLOPYR,2001,kg,0.0
Indiana,TRICLOPYR,2002,kg,0.0
Indiana,TRICLOPYR,2003,kg,0.0
Indiana,TRICLOPYR,2004,kg,0.0
Indiana,TRICLOPYR,2005,kg,0.0
Indiana,TRICLOPYR,2006,kg,0.0
Indiana,TRICLOPYR,2007,kg,0.0
Indiana,TRICLOPYR,2008,kg,0.0
Indiana,TRICLOPYR,2009,kg,0.0
Indiana,TRICLOPYR,2010,kg,0.0
Indiana,TRICLOPYR,2011,kg,0.0
Indiana,TRICLOPYR,2012,kg,0.0
Indiana,TRICLOPYR,2013,kg,0.0
Indiana,TRICLOPYR,2014,kg,0.0
Indiana,TRICLOPYR,2015,kg,0.0
Indiana,TRICLOPYR,2016,kg,0.0
Indiana,TRICLOPYR,2017,kg,0.0
Iowa,BENSULFURON,1993,kg,0.0
Iowa,BENSULFURON,1995,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,1999,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2000,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2001,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2002,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2003,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2004,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2005,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2006,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2007,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2008,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2009,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2010,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2011,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2012,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2013,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2014,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2015,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2016,kg,0.0
Iowa,CARFENTRAZONE-ETHYL,2017,kg,0.0
Iowa,CLOMAZONE,1992,kg,0.0
Iowa,CLOMAZONE,1993,kg,0.0
Iowa,CLOMAZONE,1994,kg,0.0
Iowa,CLOMAZONE,1995,kg,0.0
Iowa,CLOMAZONE,1996,kg,0.0
Iowa,CLOMAZONE,1997,kg,0.0
Iowa,CLOMAZONE,1998,kg,0.0
Iowa,CLOMAZONE,1999,kg,0.0
Iowa,CLOMAZONE,2000,kg,0.0
Iowa,CLOMAZONE,2001,kg,0.0
Iowa,CLOMAZONE,2002,kg,0.0
Iowa,CLOMAZONE,2003,kg,0.0
Iowa,CLOMAZONE,2004,kg,0.0
Iowa,CLOMAZONE,2005,kg,0.0
Iowa,CLOMAZONE,2006,kg,0.0
Iowa,CLOMAZONE,2007,kg,0.0
Iowa,CLOMAZONE,2008,kg,0.0
Iowa,CLOMAZONE,2009,kg,0.0
Iowa,CLOMAZONE,2010,kg,0.0
Iowa,CLOMAZONE,2011,kg,0.0
Iowa,CLOMAZONE,2012,kg,0.0
Iowa,CLOMAZONE,2013,kg,0.0
Iowa,CLOMAZONE,2014,kg,0.0
Iowa,CLOMAZONE,2015,kg,0.0
Iowa,CLOMAZONE,2016,kg,0.0
Iowa,CLOMAZONE,2017,kg,0.0
Iowa,HALOSULFURON,1995,kg,0.0
Iowa,HALOSULFURON,1996,kg,0.0
Iowa,HALOSULFURON,1997,kg,0.0
Iowa,HALOSULFURON,1998,kg,0.0
Iowa,HALOSULFURON,1999,kg,0.0
Iowa,HALOSULFURON,2000,kg,0.0
Iowa,HALOSULFURON,2001,kg,0.0
Iowa,HALOSULFURON,2002,kg,0.0
Iowa,HALOSULFURON,2003,kg,0.0
Iowa,HALOSULFURON,2004,kg,0.0
Iowa,HALOSULFURON,2005,kg,0.0
Iowa,HALOSULFURON,2006,kg,0.0
Iowa,HALOSULFURON,2007,kg,0.0
Iowa,HALOSULFURON,2008,kg,0.0
Iowa,HALOSULFURON,2009,kg,0.0
Iowa,HALOSULFURON,2010,kg,0.0
Iowa,HALOSULFURON,2011,kg,0.0
Iowa,HALOSULFURON,2012,kg,0.0
Iowa,HALOSULFURON,2013,kg,0.0
Iowa,HALOSULFURON,2014,kg,0.0
Iowa,HALOSULFURON,2015,kg,0.0
Iowa,HALOSULFURON,2016,kg,0.0
Iowa,HALOSULFURON,2017,kg,0.0
Iowa,PENDIMETHALIN,1992,kg,0.0
Iowa,PENDIMETHALIN,1993,kg,0.0
Iowa,PENDIMETHALIN,1994,kg,0.0
Iowa,PENDIMETHALIN,1995,kg,0.0
Iowa,PENDIMETHALIN,1996,kg,0.0
Iowa,PENDIMETHALIN,1997,kg,0.0
Iowa,PENDIMETHALIN,1998,kg,0.0
Iowa,PENDIMETHALIN,1999,kg,0.0
Iowa,PENDIMETHALIN,2000,kg,0.0
Iowa,PENDIMETHALIN,2001,kg,0.0
Iowa,PENDIMETHALIN,2002,kg,0.0
Iowa,PENDIMETHALIN,2003,kg,0.0
Iowa,PENDIMETHALIN,2004,kg,0.0
Iowa,PENDIMETHALIN,2005,kg,0.0
Iowa,PENDIMETHALIN,2006,kg,0.0
Iowa,PENDIMETHALIN,2007,kg,0.0
Iowa,PENDIMETHALIN,2008,kg,0.0
Iowa,PENDIMETHALIN,2009,kg,0.0
Iowa,PENDIMETHALIN,2010,kg,0.0
Iowa,PENDIMETHALIN,2011,kg,0.0
Iowa,PENDIMETHALIN,2012,kg,0.0
Iowa,PENDIMETHALIN,2013,kg,0.0
Iowa,PENDIMETHALIN,2014,kg,0.0
Iowa,PENDIMETHALIN,2015,kg,0.0
Iowa,PENDIMETHALIN,2016,kg,0.0
Iowa,PENDIMETHALIN,2017,kg,0.0
Iowa,PROPANIL,1992,kg,0.0
Iowa,PROPANIL,1996,kg,0.0
Iowa,TRICLOPYR,1992,kg,0.0
Iowa,TRICLOPYR,1993,kg,0.0
Iowa,TRICLOPYR,1994,kg,0.0
Iowa,TRICLOPYR,1995,kg,0.0
Iowa,TRICLOPYR,1996,kg,0.0
Iowa,TRICLOPYR,1997,kg,0.0
Iowa,TRICLOPYR,1998,kg,0.0
Iowa,TRICLOPYR,1999,kg,0.0
Iowa,TRICLOPYR,2000,kg,0.0
Iowa,TRICLOPYR,2001,kg,0.0
Iowa,TRICLOPYR,2002,kg,0.0
Iowa,TRICLOPYR,2003,kg,0.0
Iowa,TRICLOPYR,2004,kg,0.0
Iowa,TRICLOPYR,2005,kg,0.0
Iowa,TRICLOPYR,2006,kg,0.0
Iowa,TRICLOPYR,2007,kg,0.0
Iowa,TRICLOPYR,2008,kg,0.0
Iowa,TRICLOPYR,2009,kg,0.0
Iowa,TRICLOPYR,2010,kg,0.0
Iowa,TRICLOPYR,2011,kg,0.0
Iowa,TRICLOPYR,2012,kg,0.0
Iowa,TRICLOPYR,2013,kg,0.0
Iowa,TRICLOPYR,2014,kg,0.0
Iowa,TRICLOPYR,2015,kg,0.0
Iowa,TRICLOPYR,2016,kg,0.0
Iowa,TRICLOPYR,2017,kg,0.0
Kansas,BENSULFURON,2008,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,1999,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2000,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2001,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2002,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2003,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2004,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2005,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2006,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2007,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2008,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2009,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2010,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2011,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2012,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2013,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2014,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2015,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2016,kg,0.0
Kansas,CARFENTRAZONE-ETHYL,2017,kg,0.0
Kansas,CLOMAZONE,1992,kg,0.0
Kansas,CLOMAZONE,1993,kg,0.0
Kansas,CLOMAZONE,1994,kg,0.0
Kansas,CLOMAZONE,1995,kg,0.0
Kansas,CLOMAZONE,1996,kg,0.0
Kansas,CLOMAZONE,1997,kg,0.0
Kansas,CLOMAZONE,1998,kg,0.0
Kansas,CLOMAZONE,1999,kg,0.0
Kansas,CLOMAZONE,2000,kg,0.0
Kansas,CLOMAZONE,2001,kg,0.0
Kansas,CLOMAZONE,2002,kg,0.0
Kansas,CLOMAZONE,2003,kg,0.0
Kansas,CLOMAZONE,2004,kg,0.0
Kansas,CLOMAZONE,2005,kg,0.0
Kansas,CLOMAZONE,2010,kg,0.0
Kansas,CLOMAZONE,2011,kg,0.0
Kansas,CLOMAZONE,2012,kg,0.0
Kansas,CLOMAZONE,2013,kg,0.0
Kansas,CLOMAZONE,2014,kg,0.0
Kansas,CLOMAZONE,2015,kg,0.0
Kansas,HALOSULFURON,1995,kg,0.0
Kansas,HALOSULFURON,1996,kg,0.0
Kansas,HALOSULFURON,1997,kg,0.0
Kansas,HALOSULFURON,1998,kg,0.0
Kansas,HALOSULFURON,1999,kg,0.0
Kansas,HALOSULFURON,2000,kg,0.0
Kansas,HALOSULFURON,2001,kg,0.0
Kansas,HALOSULFURON,2002,kg,0.0
Kansas,HALOSULFURON,2003,kg,0.0
Kansas,HALOSULFURON,2004,kg,0.0
Kansas,HALOSULFURON,2005,kg,0.0
Kansas,HALOSULFURON,2006,kg,0.0
Kansas,HALOSULFURON,2007,kg,0.0
Kansas,HALOSULFURON,2008,kg,0.0
Kansas,HALOSULFURON,2009,kg,0.0
Kansas,HALOSULFURON,2010,kg,0.0
Kansas,HALOSULFURON,2011,kg,0.0
Kansas,HALOSULFURON,2012,kg,0.0
Kansas,HALOSULFURON,2013,kg,0.0
Kansas,HALOSULFURON,2014,kg,0.0
Kansas,HALOSULFURON,2015,kg,0.0
Kansas,HALOSULFURON,2016,kg,0.0
Kansas,HALOSULFURON,2017,kg,0.0
Kansas,PENDIMETHALIN,1992,kg,0.0
Kansas,PENDIMETHALIN,1993,kg,0.0
Kansas,PENDIMETHALIN,1994,kg,0.0
Kansas,PENDIMETHALIN,1995,kg,0.0
Kansas,PENDIMETHALIN,1996,kg,0.0
Kansas,PENDIMETHALIN,1997,kg,0.0
Kansas,PENDIMETHALIN,1998,kg,0.0
Kansas,PENDIMETHALIN,1999,kg,0.0
Kansas,PENDIMETHALIN,2000,kg,0.0
Kansas,PENDIMETHALIN,2001,kg,0.0
Kansas,PENDIMETHALIN,2002,kg,0.0
Kansas,PENDIMETHALIN,2003,kg,0.0
Kansas,PENDIMETHALIN,2004,kg,0.0
Kansas,PENDIMETHALIN,2005,kg,0.0
Kansas,PENDIMETHALIN,2006,kg,0.0
Kansas,PENDIMETHALIN,2007,kg,0.0
Kansas,PENDIMETHALIN,2008,kg,0.0
Kansas,PENDIMETHALIN,2009,kg,0.0
Kansas,PENDIMETHALIN,2010,kg,0.0
Kansas,PENDIMETHALIN,2011,kg,0.0
Kansas,PENDIMETHALIN,2012,kg,0.0
Kansas,PENDIMETHALIN,2013,kg,0.0
Kansas,PENDIMETHALIN,2014,kg,0.0
Kansas,PENDIMETHALIN,2015,kg,0.0
Kansas,PENDIMETHALIN,2016,kg,0.0
Kansas,PENDIMETHALIN,2017,kg,0.0
Kansas,TRICLOPYR,1992,kg,0.0
Kansas,TRICLOPYR,1993,kg,0.0
Kansas,TRICLOPYR,1994,kg,0.0
Kansas,TRICLOPYR,1995,kg,0.0
Kansas,TRICLOPYR,1996,kg,0.0
Kansas,TRICLOPYR,1997,kg,0.0
Kansas,TRICLOPYR,1998,kg,0.0
Kansas,TRICLOPYR,1999,kg,0.0
Kansas,TRICLOPYR,2000,kg,0.0
Kansas,TRICLOPYR,2001,kg,0.0
Kansas,TRICLOPYR,2002,kg,0.0
Kansas,TRICLOPYR,2003,kg,0.0
Kansas,TRICLOPYR,2004,kg,0.0
Kansas,TRICLOPYR,2005,kg,0.0
Kansas,TRICLOPYR,2006,kg,0.0
Kansas,TRICLOPYR,2007,kg,0.0
Kansas,TRICLOPYR,2008,kg,0.0
Kansas,TRICLOPYR,2009,kg,0.0
Kansas,TRICLOPYR,2010,kg,0.0
Kansas,TRICLOPYR,2011,kg,0.0
Kansas,TRICLOPYR,2012,kg,0.0
Kansas,TRICLOPYR,2013,kg,0.0
Kansas,TRICLOPYR,2014,kg,0.0
Kansas,TRICLOPYR,2015,kg,0.0
Kansas,TRICLOPYR,2016,kg,0.0
Kansas,TRICLOPYR,2017,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,1999,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2000,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2001,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2002,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2003,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2004,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2005,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2006,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2007,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2008,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2009,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2010,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2011,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2012,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2013,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2014,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2015,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2016,kg,0.0
Kentucky,CARFENTRAZONE-ETHYL,2017,kg,0.0
Kentucky,CLOMAZONE,1992,kg,0.0
Kentucky,CLOMAZONE,1993,kg,0.0
Kentucky,CLOMAZONE,1994,kg,0.0
Kentucky,CLOMAZONE,1995,kg,0.0
Kentucky,CLOMAZONE,1996,kg,0.0
Kentucky,CLOMAZONE,1997,kg,0.0
Kentucky,CLOMAZONE,1998,kg,0.0
Kentucky,CLOMAZONE,1999,kg,0.0
Kentucky,CLOMAZONE,2000,kg,0.0
Kentucky,CLOMAZONE,2001,kg,0.0
Kentucky,CLOMAZONE,2002,kg,0.0
Kentucky,CLOMAZONE,2003,kg,0.0
Kentucky,CLOMAZONE,2004,kg,0.0
Kentucky,CLOMAZONE,2005,kg,0.0
Kentucky,CLOMAZONE,2006,kg,0.0
Kentucky,CLOMAZONE,2007,kg,0.0
Kentucky,CLOMAZONE,2008,kg,0.0
Kentucky,CLOMAZONE,2009,kg,0.0
Kentucky,CLOMAZONE,2010,kg,0.0
Kentucky,CLOMAZONE,2011,kg,0.0
Kentucky,CLOMAZONE,2012,kg,0.0
Kentucky,CLOMAZONE,2013,kg,0.0
Kentucky,CLOMAZONE,2014,kg,0.0
Kentucky,CLOMAZONE,2015,kg,0.0
Kentucky,CLOMAZONE,2016,kg,0.0
Kentucky,CLOMAZONE,2017,kg,0.0
Kentucky,HALOSULFURON,1995,kg,0.0
Kentucky,HALOSULFURON,1996,kg,0.0
Kentucky,HALOSULFURON,1997,kg,0.0
Kentucky,HALOSULFURON,1998,kg,0.0
Kentucky,HALOSULFURON,1999,kg,0.0
Kentucky,HALOSULFURON,2000,kg,0.0
Kentucky,HALOSULFURON,2001,kg,0.0
Kentucky,HALOSULFURON,2002,kg,0.0
Kentucky,HALOSULFURON,2003,kg,0.0
Kentucky,HALOSULFURON,2004,kg,0.0
Kentucky,HALOSULFURON,2005,kg,0.0
Kentucky,HALOSULFURON,2006,kg,0.0
Kentucky,HALOSULFURON,2007,kg,0.0
Kentucky,HALOSULFURON,2008,kg,0.0
Kentucky,HALOSULFURON,2009,kg,0.0
Kentucky,HALOSULFURON,2010,kg,0.0
Kentucky,HALOSULFURON,2011,kg,0.0
Kentucky,HALOSULFURON,2012,kg,0.0
Kentucky,HALOSULFURON,2013,kg,0.0
Kentucky,HALOSULFURON,2014,kg,0.0
Kentucky,HALOSULFURON,2015,kg,0.0
Kentucky,HALOSULFURON,2016,kg,0.0
Kentucky,HALOSULFURON,2017,kg,0.0
Kentucky,PENDIMETHALIN,1992,kg,0.0
Kentucky,PENDIMETHALIN,1993,kg,0.0
Kentucky,PENDIMETHALIN,1994,kg,0.0
Kentucky,PENDIMETHALIN,1995,kg,0.0
Kentucky,PENDIMETHALIN,1996,kg,0.0
Kentucky,PENDIMETHALIN,1997,kg,0.0
Kentucky,PENDIMETHALIN,1998,kg,0.0
Kentucky,PENDIMETHALIN,1999,kg,0.0
Kentucky,PENDIMETHALIN,2000,kg,0.0
Kentucky,PENDIMETHALIN,2001,kg,0.0
Kentucky,PENDIMETHALIN,2002,kg,0.0
Kentucky,PENDIMETHALIN,2003,kg,0.0
Kentucky,PENDIMETHALIN,2004,kg,0.0
Kentucky,PENDIMETHALIN,2005,kg,0.0
Kentucky,PENDIMETHALIN,2006,kg,0.0
Kentucky,PENDIMETHALIN,2007,kg,0.0
Kentucky,PENDIMETHALIN,2008,kg,0.0
Kentucky,PENDIMETHALIN,2009,kg,0.0
Kentucky,PENDIMETHALIN,2010,kg,0.0
Kentucky,PENDIMETHALIN,2011,kg,0.0
Kentucky,PENDIMETHALIN,2012,kg,0.0
Kentucky,PENDIMETHALIN,2013,kg,0.0
Kentucky,PENDIMETHALIN,2014,kg,0.0
Kentucky,PENDIMETHALIN,2015,kg,0.0
Kentucky,PENDIMETHALIN,2016,kg,0.0
Kentucky,PENDIMETHALIN,2017,kg,0.0
Kentucky,PROPANIL,1994,kg,0.0
Kentucky,TRICLOPYR,1992,kg,0.0
Kentucky,TRICLOPYR,1993,kg,0.0
Kentucky,TRICLOPYR,1994,kg,0.0
Kentucky,TRICLOPYR,1995,kg,0.0
Kentucky,TRICLOPYR,1996,kg,0.0
Kentucky,TRICLOPYR,1997,kg,0.0
Kentucky,TRICLOPYR,1998,kg,0.0
Kentucky,TRICLOPYR,1999,kg,0.0
Kentucky,TRICLOPYR,2000,kg,0.0
Kentucky,TRICLOPYR,2001,kg,0.0
Kentucky,TRICLOPYR,2002,kg,0.0
Kentucky,TRICLOPYR,2003,kg,0.0
Kentucky,TRICLOPYR,2004,kg,0.0
Kentucky,TRICLOPYR,2005,kg,0.0
Kentucky,TRICLOPYR,2006,kg,0.0
Kentucky,TRICLOPYR,2007,kg,0.0
Kentucky,TRICLOPYR,2008,kg,0.0
Kentucky,TRICLOPYR,2009,kg,0.0
Kentucky,TRICLOPYR,2010,kg,0.0
Kentucky,TRICLOPYR,2011,kg,0.0
Kentucky,TRICLOPYR,2012,kg,0.0
Kentucky,TRICLOPYR,2013,kg,0.0
Kentucky,TRICLOPYR,2014,kg,0.0
Kentucky,TRICLOPYR,2015,kg,0.0
Kentucky,TRICLOPYR,2016,kg,0.0
Kentucky,TRICLOPYR,2017,kg,0.0
Louisiana,BENSULFURON,1992,kg,1313.1
Louisiana,BENSULFURON,1993,kg,1673.0
Louisiana,BENSULFURON,1994,kg,3341.6
Louisiana,BENSULFURON,1995,kg,3066.6
Louisiana,BENSULFURON,1996,kg,3322.1
Louisiana,BENSULFURON,1997,kg,4000.1
Louisiana,BENSULFURON,1998,kg,4919.7
Louisiana,BENSULFURON,1999,kg,3511.4
Louisiana,BENSULFURON,2000,kg,4060.2
Louisiana,BENSULFURON,2001,kg,4411.5
Louisiana,BENSULFURON,2002,kg,4832.5
Louisiana,BENSULFURON,2003,kg,3544.2
Louisiana,BENSULFURON,2004,kg,4534.1
Louisiana,BENSULFURON,2005,kg,3723.2
Louisiana,BENSULFURON,2006,kg,2265.6
Louisiana,BENSULFURON,2007,kg,1600.2
Louisiana,BENSULFURON,2008,kg,1646.2
Louisiana,BENSULFURON,2009,kg,2096.4
Louisiana,BENSULFURON,2010,kg,936.1
Louisiana,BENSULFURON,2011,kg,480.7
Louisiana,BENSULFURON,2012,kg,358.5
Louisiana,BENSULFURON,2013,kg,777.6
Louisiana,BENSULFURON,2014,kg,1121.2
Louisiana,BENSULFURON,2015,kg,1083.7
Louisiana,BENSULFURON,2016,kg,175.3
Louisiana,BENSULFURON,2017,kg,640.0
Louisiana,CARFENTRAZONE-ETHYL,2000,kg,0.0
Louisiana,CARFENTRAZONE-ETHYL,2001,kg,173.7
Louisiana,CARFENTRAZONE-ETHYL,2002,kg,131.3
Louisiana,CARFENTRAZONE-ETHYL,2003,kg,235.0
Louisiana,CARFENTRAZONE-ETHYL,2004,kg,139.6
Louisiana,CARFENTRAZONE-ETHYL,2005,kg,290.4
Louisiana,CARFENTRAZONE-ETHYL,2006,kg,478.7
Louisiana,CARFENTRAZONE-ETHYL,2007,kg,80.9
Louisiana,CARFENTRAZONE-ETHYL,2008,kg,322.8
Louisiana,CARFENTRAZONE-ETHYL,2009,kg,167.5
Louisiana,CARFENTRAZONE-ETHYL,2010,kg,68.1
Louisiana,CARFENTRAZONE-ETHYL,2011,kg,189.9
Louisiana,CARFENTRAZONE-ETHYL,2012,kg,231.5
Louisiana,CARFENTRAZONE-ETHYL,2013,kg,116.9
Louisiana,CARFENTRAZONE-ETHYL,2014,kg,212.2
Louisiana,CARFENTRAZONE-ETHYL,2015,kg,246.5
Louisiana,CARFENTRAZONE-ETHYL,2016,kg,59.4
Louisiana,CARFENTRAZONE-ETHYL,2017,kg,80.1
Louisiana,CLOMAZONE,1992,kg,0.0
Louisiana,CLOMAZONE,1993,kg,0.0
Louisiana,CLOMAZONE,1994,kg,0.0
Louisiana,CLOMAZONE,1995,kg,960.0
Louisiana,CLOMAZONE,1996,kg,0.0
Louisiana,CLOMAZONE,1997,kg,0.0
Louisiana,CLOMAZONE,1998,kg,0.0
Louisiana,CLOMAZONE,1999,kg,8382.5
Louisiana,CLOMAZONE,2000,kg,8592.6
Louisiana,CLOMAZONE,2001,kg,12927.7
Louisiana,CLOMAZONE,2002,kg,6925.4
Louisiana,CLOMAZONE,2003,kg,28396.0
Louisiana,CLOMAZONE,2004,kg,17869.2
Louisiana,CLOMAZONE,2005,kg,20725.6
Louisiana,CLOMAZONE,2006,kg,9994.1
Louisiana,CLOMAZONE,2007,kg,13583.8
Louisiana,CLOMAZONE,2008,kg,15253.4
Louisiana,CLOMAZONE,2009,kg,28590.8
Louisiana,CLOMAZONE,2010,kg,34942.5
Louisiana,CLOMAZONE,2011,kg,42708.6
Louisiana,CLOMAZONE,2012,kg,25326.1
Louisiana,CLOMAZONE,2013,kg,24600.4
Louisiana,CLOMAZONE,2014,kg,24503.7
Louisiana,CLOMAZONE,2015,kg,22896.7
Louisiana,CLOMAZONE,2016,kg,40241.5
Louisiana,CLOMAZONE,2017,kg,46247.4
Louisiana,CYHALOFOP,2002,kg,1241.9
Louisiana,CYHALOFOP,2003,kg,3243.3
Louisiana,CYHALOFOP,2004,kg,11329.9
Louisiana,CYHALOFOP,2005,kg,19498.9
Louisiana,CYHALOFOP,2006,kg,5120.9
Louisiana,CYHALOFOP,2007,kg,2897.3
Louisiana,CYHALOFOP,2008,kg,6708.2
Louisiana,CYHALOFOP,2009,kg,5348.4
Louisiana,CYHALOFOP,2010,kg,4117.4
Louisiana,CYHALOFOP,2011,kg,2033.1
Louisiana,CYHALOFOP,2012,kg,1042.7
Louisiana,CYHALOFOP,2013,kg,7762.1
Louisiana,CYHALOFOP,2014,kg,5423.8
Louisiana,CYHALOFOP,2015,kg,5875.8
Louisiana,CYHALOFOP,2016,kg,3299.3
Louisiana,CYHALOFOP,2017,kg,5157.0
Louisiana,HALOSULFURON,1995,kg,0.0
Louisiana,HALOSULFURON,1996,kg,0.0
Louisiana,HALOSULFURON,1997,kg,0.0
Louisiana,HALOSULFURON,1999,kg,496.9
Louisiana,HALOSULFURON,2000,kg,999.0
Louisiana,HALOSULFURON,2001,kg,812.0
